problem,pRef_method,ps_budget,ps_population,metrics,depth,order
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,2,18
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,2,7
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,2,2
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,2,3
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,3,22
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,3,17
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,3,24
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,3,11
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,3,8
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,3,3
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,3,4
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,3,2
SAT_L,PSO,5000,100,simplicity variance,0,4
SAT_L,PSO,5000,100,simplicity variance,1,5
SAT_L,PSO,5000,100,simplicity variance,1,3
SAT_L,PSO,5000,100,simplicity variance,2,4
SAT_L,PSO,5000,100,simplicity variance,2,4
SAT_L,PSO,5000,100,simplicity variance,2,3
SAT_L,PSO,5000,100,simplicity variance,2,2
SAT_L,PSO,5000,100,simplicity variance,3,5
SAT_L,PSO,5000,100,simplicity variance,3,1
SAT_L,PSO,5000,100,simplicity variance,3,4
SAT_L,PSO,5000,100,simplicity variance,3,5
SAT_L,PSO,5000,100,simplicity variance,3,1
SAT_L,PSO,5000,100,simplicity variance,3,3
SAT_L,PSO,5000,100,simplicity variance,3,2
SAT_L,PSO,5000,100,simplicity variance,3,2
SAT_L,PSO,5000,100,simplicity variance,4,4
SAT_L,PSO,5000,100,simplicity variance,4,4
SAT_L,PSO,5000,100,simplicity variance,4,4
SAT_L,PSO,5000,100,simplicity variance,4,2
SAT_L,PSO,5000,100,simplicity variance,4,3
SAT_L,PSO,5000,100,simplicity variance,4,4
SAT_L,PSO,5000,100,simplicity variance,4,2
SAT_L,PSO,5000,100,simplicity variance,4,3
SAT_L,PSO,5000,100,simplicity variance,4,1
SAT_L,PSO,5000,100,simplicity variance,4,1
SAT_L,PSO,5000,100,simplicity variance,4,2
SAT_L,PSO,5000,100,simplicity variance,4,4
SAT_L,PSO,5000,100,simplicity variance,4,3
SAT_L,PSO,5000,100,simplicity variance,4,2
SAT_L,PSO,5000,100,simplicity variance,4,3
SAT_L,PSO,5000,100,simplicity variance,4,2
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,0,2
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,1,9
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,1,4
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,2,6
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,2,4
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,2,6
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,2,2
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,3,7
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,3,8
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,3,22
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,3,4
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,3,8
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,3,11
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,3,3
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,3,4
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,4,6
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,4,18
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,4,25
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,4,1
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,4,20
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,4,4
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,4,27
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,4,1
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,4,20
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,4,11
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,4,4
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,4,1
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,4,12
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,4,3
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,4,13
SAT_L,PSO,5000,100,simplicity variance estimated_atomicity,4,1
SAT_M,ACO,5000,100,simplicity variance,0,3
SAT_M,ACO,5000,100,simplicity variance,1,5
SAT_M,ACO,5000,100,simplicity variance,1,2
SAT_M,ACO,5000,100,simplicity variance,2,2
SAT_M,ACO,5000,100,simplicity variance,2,1
SAT_M,ACO,5000,100,simplicity variance,2,2
SAT_M,ACO,5000,100,simplicity variance,2,3
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,0,4
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,1,5
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,1,2
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,2,12
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,2,2
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,2,4
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,2,3
SAT_M,ACO,5000,100,simplicity variance,0,5
SAT_M,ACO,5000,100,simplicity variance,1,4
SAT_M,ACO,5000,100,simplicity variance,1,2
SAT_M,ACO,5000,100,simplicity variance,2,4
SAT_M,ACO,5000,100,simplicity variance,2,2
SAT_M,ACO,5000,100,simplicity variance,2,2
SAT_M,ACO,5000,100,simplicity variance,2,3
SAT_M,ACO,5000,100,simplicity variance,3,3
SAT_M,ACO,5000,100,simplicity variance,3,3
SAT_M,ACO,5000,100,simplicity variance,3,4
SAT_M,ACO,5000,100,simplicity variance,3,1
SAT_M,ACO,5000,100,simplicity variance,3,1
SAT_M,ACO,5000,100,simplicity variance,3,3
SAT_M,ACO,5000,100,simplicity variance,3,1
SAT_M,ACO,5000,100,simplicity variance,3,2
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,0,3
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,1,1
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,1,4
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,2,1
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,2,4
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,2,5
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,2,3
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,3,10
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,3,2
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,3,9
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,3,14
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,3,9
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,3,1
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,3,1
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,3,4
SAT_M,ACO,5000,100,simplicity variance,0,3
SAT_M,ACO,5000,100,simplicity variance,1,5
SAT_M,ACO,5000,100,simplicity variance,1,2
SAT_M,ACO,5000,100,simplicity variance,2,3
SAT_M,ACO,5000,100,simplicity variance,2,2
SAT_M,ACO,5000,100,simplicity variance,2,2
SAT_M,ACO,5000,100,simplicity variance,2,2
SAT_M,ACO,5000,100,simplicity variance,3,4
SAT_M,ACO,5000,100,simplicity variance,3,5
SAT_M,ACO,5000,100,simplicity variance,3,2
SAT_M,ACO,5000,100,simplicity variance,3,0
SAT_M,ACO,5000,100,simplicity variance,3,2
SAT_M,ACO,5000,100,simplicity variance,3,2
SAT_M,ACO,5000,100,simplicity variance,3,2
SAT_M,ACO,5000,100,simplicity variance,3,2
SAT_M,ACO,5000,100,simplicity variance,4,1
SAT_M,ACO,5000,100,simplicity variance,4,3
SAT_M,ACO,5000,100,simplicity variance,4,2
SAT_M,ACO,5000,100,simplicity variance,4,1
SAT_M,ACO,5000,100,simplicity variance,4,2
SAT_M,ACO,5000,100,simplicity variance,4,2
SAT_M,ACO,5000,100,simplicity variance,4,0
SAT_M,ACO,5000,100,simplicity variance,4,2
SAT_M,ACO,5000,100,simplicity variance,4,1
SAT_M,ACO,5000,100,simplicity variance,4,2
SAT_M,ACO,5000,100,simplicity variance,4,1
SAT_M,ACO,5000,100,simplicity variance,4,1
SAT_M,ACO,5000,100,simplicity variance,4,2
SAT_M,ACO,5000,100,simplicity variance,4,2
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,0,3
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,1,2
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,1,2
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,2,3
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,2,3
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,2,1
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,2,2
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,3,17
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,3,2
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,3,3
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,3,2
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,3,2
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,3,4
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,3,4
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,3,3
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,4,8
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,4,14
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,4,3
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,4,3
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,4,1
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,4,7
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,4,4
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,4,3
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_M,ACO,5000,100,simplicity variance estimated_atomicity,4,1
SAT_M,BBO,5000,100,simplicity variance,0,4
SAT_M,BBO,5000,100,simplicity variance,1,2
SAT_M,BBO,5000,100,simplicity variance,1,1
SAT_M,BBO,5000,100,simplicity variance,2,3
SAT_M,BBO,5000,100,simplicity variance,2,2
SAT_M,BBO,5000,100,simplicity variance,2,2
SAT_M,BBO,5000,100,simplicity variance,2,3
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,0,5
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,1,3
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,1,2
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,2,6
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,2,2
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,2,2
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,2,4
SAT_M,BBO,5000,100,simplicity variance,0,4
SAT_M,BBO,5000,100,simplicity variance,1,3
SAT_M,BBO,5000,100,simplicity variance,1,2
SAT_M,BBO,5000,100,simplicity variance,2,2
SAT_M,BBO,5000,100,simplicity variance,2,2
SAT_M,BBO,5000,100,simplicity variance,2,3
SAT_M,BBO,5000,100,simplicity variance,2,2
SAT_M,BBO,5000,100,simplicity variance,3,4
SAT_M,BBO,5000,100,simplicity variance,3,0
SAT_M,BBO,5000,100,simplicity variance,3,4
SAT_M,BBO,5000,100,simplicity variance,3,3
SAT_M,BBO,5000,100,simplicity variance,3,3
SAT_M,BBO,5000,100,simplicity variance,3,2
SAT_M,BBO,5000,100,simplicity variance,3,2
SAT_M,BBO,5000,100,simplicity variance,3,3
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,0,5
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,1,12
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,1,4
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,2,10
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,2,4
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,2,3
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,2,2
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,3,31
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,3,2
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,3,20
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,3,2
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,3,1
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,3,3
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,3,3
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,3,1
SAT_M,BBO,5000,100,simplicity variance,0,3
SAT_M,BBO,5000,100,simplicity variance,1,4
SAT_M,BBO,5000,100,simplicity variance,1,1
SAT_M,BBO,5000,100,simplicity variance,2,1
SAT_M,BBO,5000,100,simplicity variance,2,4
SAT_M,BBO,5000,100,simplicity variance,2,2
SAT_M,BBO,5000,100,simplicity variance,2,1
SAT_M,BBO,5000,100,simplicity variance,3,1
SAT_M,BBO,5000,100,simplicity variance,3,2
SAT_M,BBO,5000,100,simplicity variance,3,1
SAT_M,BBO,5000,100,simplicity variance,3,0
SAT_M,BBO,5000,100,simplicity variance,3,2
SAT_M,BBO,5000,100,simplicity variance,3,2
SAT_M,BBO,5000,100,simplicity variance,3,0
SAT_M,BBO,5000,100,simplicity variance,3,0
SAT_M,BBO,5000,100,simplicity variance,4,2
SAT_M,BBO,5000,100,simplicity variance,4,3
SAT_M,BBO,5000,100,simplicity variance,4,4
SAT_M,BBO,5000,100,simplicity variance,4,1
SAT_M,BBO,5000,100,simplicity variance,4,1
SAT_M,BBO,5000,100,simplicity variance,4,3
SAT_M,BBO,5000,100,simplicity variance,4,1
SAT_M,BBO,5000,100,simplicity variance,4,0
SAT_M,BBO,5000,100,simplicity variance,4,1
SAT_M,BBO,5000,100,simplicity variance,4,2
SAT_M,BBO,5000,100,simplicity variance,4,0
SAT_M,BBO,5000,100,simplicity variance,4,0
SAT_M,BBO,5000,100,simplicity variance,4,0
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,0,2
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,1,3
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,1,5
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,2,3
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,2,3
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,2,1
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,2,3
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,3,27
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,3,5
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,3,7
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,3,2
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,3,2
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,3,2
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,3,3
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,3,3
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,4,31
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,4,16
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,4,3
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,4,12
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,4,1
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,4,4
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,4,4
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,4,3
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,4,1
SAT_M,BBO,5000,100,simplicity variance estimated_atomicity,4,1
SAT_M,BRO,5000,100,simplicity variance,0,3
SAT_M,BRO,5000,100,simplicity variance,1,3
SAT_M,BRO,5000,100,simplicity variance,1,2
SAT_M,BRO,5000,100,simplicity variance,2,3
SAT_M,BRO,5000,100,simplicity variance,2,2
SAT_M,BRO,5000,100,simplicity variance,2,2
SAT_M,BRO,5000,100,simplicity variance,2,2
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,0,3
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,1,6
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,1,2
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,2,10
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,2,2
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,2,7
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,2,3
SAT_M,BRO,5000,100,simplicity variance,0,5
SAT_M,BRO,5000,100,simplicity variance,1,4
SAT_M,BRO,5000,100,simplicity variance,1,2
SAT_M,BRO,5000,100,simplicity variance,2,2
SAT_M,BRO,5000,100,simplicity variance,2,2
SAT_M,BRO,5000,100,simplicity variance,2,3
SAT_M,BRO,5000,100,simplicity variance,2,2
SAT_M,BRO,5000,100,simplicity variance,3,2
SAT_M,BRO,5000,100,simplicity variance,3,4
SAT_M,BRO,5000,100,simplicity variance,3,2
SAT_M,BRO,5000,100,simplicity variance,3,2
SAT_M,BRO,5000,100,simplicity variance,3,2
SAT_M,BRO,5000,100,simplicity variance,3,4
SAT_M,BRO,5000,100,simplicity variance,3,2
SAT_M,BRO,5000,100,simplicity variance,3,2
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,0,3
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,1,4
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,1,3
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,2,16
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,2,1
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,2,3
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,2,2
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,3,9
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,3,20
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,3,3
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,3,2
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,3,7
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,3,2
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,3,1
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,3,2
SAT_M,BRO,5000,100,simplicity variance,0,2
SAT_M,BRO,5000,100,simplicity variance,1,3
SAT_M,BRO,5000,100,simplicity variance,1,1
SAT_M,BRO,5000,100,simplicity variance,2,3
SAT_M,BRO,5000,100,simplicity variance,2,1
SAT_M,BRO,5000,100,simplicity variance,2,2
SAT_M,BRO,5000,100,simplicity variance,2,2
SAT_M,BRO,5000,100,simplicity variance,3,4
SAT_M,BRO,5000,100,simplicity variance,3,4
SAT_M,BRO,5000,100,simplicity variance,3,4
SAT_M,BRO,5000,100,simplicity variance,3,4
SAT_M,BRO,5000,100,simplicity variance,3,2
SAT_M,BRO,5000,100,simplicity variance,3,2
SAT_M,BRO,5000,100,simplicity variance,3,1
SAT_M,BRO,5000,100,simplicity variance,3,3
SAT_M,BRO,5000,100,simplicity variance,4,3
SAT_M,BRO,5000,100,simplicity variance,4,1
SAT_M,BRO,5000,100,simplicity variance,4,1
SAT_M,BRO,5000,100,simplicity variance,4,5
SAT_M,BRO,5000,100,simplicity variance,4,3
SAT_M,BRO,5000,100,simplicity variance,4,4
SAT_M,BRO,5000,100,simplicity variance,4,1
SAT_M,BRO,5000,100,simplicity variance,4,2
SAT_M,BRO,5000,100,simplicity variance,4,1
SAT_M,BRO,5000,100,simplicity variance,4,2
SAT_M,BRO,5000,100,simplicity variance,4,1
SAT_M,BRO,5000,100,simplicity variance,4,2
SAT_M,BRO,5000,100,simplicity variance,4,1
SAT_M,BRO,5000,100,simplicity variance,4,4
SAT_M,BRO,5000,100,simplicity variance,4,2
SAT_M,BRO,5000,100,simplicity variance,4,2
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,0,1
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,1,4
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,1,3
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,2,5
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,2,2
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,2,2
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,2,3
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,3,6
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,3,3
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,3,4
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,3,1
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,3,5
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,3,1
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,3,11
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,3,1
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,4,10
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,4,5
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,4,3
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,4,1
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,4,19
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,4,10
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,4,5
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,4,9
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,4,5
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,4,7
SAT_M,BRO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_M,CRO,5000,100,simplicity variance,0,4
SAT_M,CRO,5000,100,simplicity variance,1,2
SAT_M,CRO,5000,100,simplicity variance,1,2
SAT_M,CRO,5000,100,simplicity variance,2,5
SAT_M,CRO,5000,100,simplicity variance,2,3
SAT_M,CRO,5000,100,simplicity variance,2,2
SAT_M,CRO,5000,100,simplicity variance,2,2
SAT_M,CRO,5000,100,simplicity variance estimated_atomicity,0,4
SAT_M,CRO,5000,100,simplicity variance estimated_atomicity,1,5
SAT_M,CRO,5000,100,simplicity variance estimated_atomicity,1,3
SAT_M,CRO,5000,100,simplicity variance estimated_atomicity,2,9
SAT_M,CRO,5000,100,simplicity variance estimated_atomicity,2,2
SAT_M,CRO,5000,100,simplicity variance estimated_atomicity,2,1
SAT_M,CRO,5000,100,simplicity variance estimated_atomicity,2,2
SAT_M,CRO,5000,100,simplicity variance,0,3
SAT_M,CRO,5000,100,simplicity variance,1,3
SAT_M,CRO,5000,100,simplicity variance,1,2
SAT_M,CRO,5000,100,simplicity variance,2,4
SAT_M,CRO,5000,100,simplicity variance,2,1
SAT_M,CRO,5000,100,simplicity variance,2,5
SAT_M,CRO,5000,100,simplicity variance,2,1
SAT_M,CRO,5000,100,simplicity variance,3,4
SAT_M,CRO,5000,100,simplicity variance,3,2
SAT_M,CRO,5000,100,simplicity variance,3,0
SAT_M,CRO,5000,100,simplicity variance,3,5
SAT_M,CRO,5000,100,simplicity variance,3,1
SAT_M,CRO,5000,100,simplicity variance,3,0
SAT_M,CRO,5000,100,simplicity variance,3,1
SAT_M,CRO,5000,100,simplicity variance,3,2
SAT_M,CRO,5000,100,simplicity variance estimated_atomicity,0,4
SAT_M,CRO,5000,100,simplicity variance estimated_atomicity,1,5
SAT_M,CRO,5000,100,simplicity variance estimated_atomicity,1,3
SAT_M,CRO,5000,100,simplicity variance estimated_atomicity,2,17
SAT_M,CRO,5000,100,simplicity variance estimated_atomicity,2,2
SAT_M,CRO,5000,100,simplicity variance estimated_atomicity,2,2
SAT_M,CRO,5000,100,simplicity variance estimated_atomicity,2,1
SAT_M,CRO,5000,100,simplicity variance estimated_atomicity,3,22
SAT_M,CRO,5000,100,simplicity variance estimated_atomicity,3,17
SAT_M,CRO,5000,100,simplicity variance estimated_atomicity,3,1
SAT_M,CRO,5000,100,simplicity variance estimated_atomicity,3,19
SAT_M,CRO,5000,100,simplicity variance estimated_atomicity,3,6
SAT_M,CRO,5000,100,simplicity variance estimated_atomicity,3,4
SAT_M,CRO,5000,100,simplicity variance estimated_atomicity,3,1
SAT_M,CRO,5000,100,simplicity variance estimated_atomicity,3,3
SAT_M,CRO,5000,100,simplicity variance,0,3
SAT_M,CRO,5000,100,simplicity variance,1,4
SAT_M,CRO,5000,100,simplicity variance,1,2
SAT_M,CRO,5000,100,simplicity variance,2,6
SAT_M,CRO,5000,100,simplicity variance,2,2
SAT_M,CRO,5000,100,simplicity variance,2,2
SAT_M,CRO,5000,100,simplicity variance,2,1
SAT_M,CRO,5000,100,simplicity variance,3,5
SAT_M,CRO,5000,100,simplicity variance,3,4
SAT_M,CRO,5000,100,simplicity variance,3,4
SAT_M,CRO,5000,100,simplicity variance,3,1
SAT_M,CRO,5000,100,simplicity variance,3,2
SAT_M,CRO,5000,100,simplicity variance,3,2
SAT_M,CRO,5000,100,simplicity variance,3,1
SAT_M,CRO,5000,100,simplicity variance,3,1
SAT_M,CRO,5000,100,simplicity variance,4,4
SAT_M,CRO,5000,100,simplicity variance,4,2
SAT_M,CRO,5000,100,simplicity variance,4,2
SAT_M,CRO,5000,100,simplicity variance,4,3
SAT_M,CRO,5000,100,simplicity variance,4,2
SAT_M,CRO,5000,100,simplicity variance,4,2
SAT_M,CRO,5000,100,simplicity variance,4,0
SAT_M,CRO,5000,100,simplicity variance,4,1
SAT_M,CRO,5000,100,simplicity variance,4,0
SAT_M,CRO,5000,100,simplicity variance,4,1
SAT_M,CRO,5000,100,simplicity variance,4,4
SAT_M,CRO,5000,100,simplicity variance,4,1
SAT_M,CRO,5000,100,simplicity variance,4,0
SAT_M,CRO,5000,100,simplicity variance,4,1
SAT_M,CRO,5000,100,simplicity variance,4,2
SAT_M,CRO,5000,100,simplicity variance,4,0
SAT_M,CRO,5000,100,simplicity variance estimated_atomicity,0,4
SAT_M,CRO,5000,100,simplicity variance estimated_atomicity,1,7
SAT_M,CRO,5000,100,simplicity variance estimated_atomicity,1,2
SAT_M,CRO,5000,100,simplicity variance estimated_atomicity,2,3
SAT_M,CRO,5000,100,simplicity variance estimated_atomicity,2,1
